  18.4184 1.6112e+05 1.2688e+05 2.0916e+05 1.2887e+05 2.0770e+05 1.5366e+05 1.6895e+05 1.5237e+05 1.6988e+05
  18.5459 1.5671e+05 1.2350e+05 2.0324e+05 1.2542e+05 2.0183e+05 1.4949e+05 1.6427e+05 1.4821e+05 1.6521e+05
  18.6735 1.5243e+05 1.2022e+05 1.9752e+05 1.2208e+05 1.9615e+05 1.4546e+05 1.5974e+05 1.4419e+05 1.6068e+05
  18.8010 1.4829e+05 1.1703e+05 1.9198e+05 1.1884e+05 1.9066e+05 1.4155e+05 1.5535e+05 1.4029e+05 1.5629e+05
  18.9286 1.4428e+05 1.1395e+05 1.8662e+05 1.1570e+05 1.8534e+05 1.3776e+05 1.5110e+05 1.3652e+05 1.5205e+05
  19.0561 1.4039e+05 1.1096e+05 1.8144e+05 1.1265e+05 1.8020e+05 1.3409e+05 1.4698e+05 1.3286e+05 1.4793e+05
  19.1837 1.3663e+05 1.0806e+05 1.7642e+05 1.0970e+05 1.7521e+05 1.3053e+05 1.4300e+05 1.2931e+05 1.4395e+05
  19.3112 1.3298e+05 1.0525e+05 1.7155e+05 1.0683e+05 1.7039e+05 1.2708e+05 1.3914e+05 1.2588e+05 1.4009e+05
  19.4388 1.2944e+05 1.0253e+05 1.6685e+05 1.0406e+05 1.6572e+05 1.2374e+05 1.3540e+05 1.2255e+05 1.3634e+05
  19.5663 1.2602e+05 9.9881e+04 1.6229e+05 1.0136e+05 1.6120e+05 1.2050e+05 1.3177e+05 1.1932e+05 1.3272e+05
  19.6939 1.2269e+05 9.7315e+04 1.5787e+05 9.8751e+04 1.5682e+05 1.1735e+05 1.2826e+05 1.1619e+05 1.2920e+05
  19.8214 1.1947e+05 9.4824e+04 1.5360e+05 9.6216e+04 1.5257e+05 1.1430e+05 1.2486e+05 1.1315e+05 1.2580e+05
  19.9490 1.1635e+05 9.2408e+04 1.4946e+05 9.3756e+04 1.4846e+05 1.1135e+05 1.2156e+05 1.1021e+05 1.2249e+05
  20.0765 1.1332e+05 9.0063e+04 1.4544e+05 9.1368e+04 1.4448e+05 1.0848e+05 1.1836e+05 1.0735e+05 1.1929e+05
  20.2041 1.1038e+05 8.7786e+04 1.4155e+05 8.9051e+04 1.4062e+05 1.0569e+05 1.1526e+05 1.0458e+05 1.1618e+05
  20.3316 1.0753e+05 8.5576e+04 1.3778e+05 8.6802e+04 1.3687e+05 1.0299e+05 1.1225e+05 1.0190e+05 1.1317e+05
  20.4592 1.0476e+05 8.3429e+04 1.3413e+05 8.4618e+04 1.3324e+05 1.0037e+05 1.0933e+05 9.9286e+04 1.1025e+05
  20.5867 1.0208e+05 8.1345e+04 1.3058e+05 8.2498e+04 1.2973e+05 9.7826e+04 1.0650e+05 9.6756e+04 1.0741e+05
  20.7143 9.9478e+04 7.9322e+04 1.2715e+05 8.0440e+04 1.2632e+05 9.5355e+04 1.0376e+05 9.4299e+04 1.0466e+05
  20.8418 9.6951e+04 7.7356e+04 1.2382e+05 7.8440e+04 1.2301e+05 9.2957e+04 1.0110e+05 9.1915e+04 1.0199e+05
  20.9694 9.4498e+04 7.5446e+04 1.2059e+05 7.6498e+04 1.1981e+05 9.0628e+04 9.8511e+04 8.9600e+04 9.9398e+04
  21.0969 9.2116e+04 7.3591e+04 1.1745e+05 7.4611e+04 1.1670e+05 8.8367e+04 9.6004e+04 8.7352e+04 9.6883e+04
  21.2245 8.9804e+04 7.1789e+04 1.1441e+05 7.2778e+04 1.1368e+05 8.6170e+04 9.3570e+04 8.5170e+04 9.4441e+04
  21.3520 8.7559e+04 7.0037e+04 1.1147e+05 7.0998e+04 1.1075e+05 8.4037e+04 9.1207e+04 8.3050e+04 9.2070e+04
  21.4796 8.5379e+04 6.8335e+04 1.0861e+05 6.9267e+04 1.0791e+05 8.1965e+04 8.8913e+04 8.0991e+04 8.9768e+04
  21.6071 8.3262e+04 6.6680e+04 1.0583e+05 6.7585e+04 1.0516e+05 7.9951e+04 8.6686e+04 7.8992e+04 8.7533e+04
  21.7347 8.1205e+04 6.5072e+04 1.0314e+05 6.5950e+04 1.0248e+05 7.7995e+04 8.4523e+04 7.7049e+04 8.5361e+04
  21.8622 7.9206e+04 6.3508e+04 1.0052e+05 6.4361e+04 9.9886e+04 7.6094e+04 8.2423e+04 7.5161e+04 8.3252e+04
  21.9898 7.7265e+04 6.1988e+04 9.7983e+04 6.2816e+04 9.7365e+04 7.4247e+04 8.0382e+04 7.3327e+04 8.1203e+04
  22.1173 7.5378e+04 6.0510e+04 9.5518e+04 6.1314e+04 9.4917e+04 7.2451e+04 7.8401e+04 7.1544e+04 7.9213e+04
  22.2449 7.3545e+04 5.9073e+04 9.3124e+04 5.9854e+04 9.2540e+04 7.0705e+04 7.6475e+04 6.9812e+04 7.7278e+04
  22.3724 7.1763e+04 5.7675e+04 9.0800e+04 5.8434e+04 9.0232e+04 6.9008e+04 7.4604e+04 6.8127e+04 7.5398e+04
  22.5000 7.0031e+04 5.6315e+04 8.8541e+04 5.7053e+04 8.7990e+04 6.7358e+04 7.2786e+04 6.6490e+04 7.3571e+04
  22.6276 6.8347e+04 5.4993e+04 8.6348e+04 5.5710e+04 8.5811e+04 6.5754e+04 7.1020e+04 6.4898e+04 7.1796e+04
  22.7551 6.6710e+04 5.3706e+04 8.4217e+04 5.4403e+04 8.3695e+04 6.4193e+04 6.9302e+04 6.3350e+04 7.0069e+04
  22.8827 6.5118e+04 5.2455e+04 8.2146e+04 5.3132e+04 8.1638e+04 6.2675e+04 6.7633e+04 6.1845e+04 6.8390e+04
  23.0102 6.3570e+04 5.1237e+04 8.0134e+04 5.1895e+04 7.9640e+04 6.1199e+04 6.6010e+04 6.0380e+04 6.6758e+04
  23.1378 6.2064e+04 5.0052e+04 7.8179e+04 5.0691e+04 7.7698e+04 5.9763e+04 6.4432e+04 5.8956e+04 6.5171e+04
  23.2653 6.0600e+04 4.8898e+04 7.6278e+04 4.9520e+04 7.5811e+04 5.8366e+04 6.2897e+04 5.7571e+04 6.3628e+04
  23.3929 5.9176e+04 4.7775e+04 7.4431e+04 4.8380e+04 7.3976e+04 5.7006e+04 6.1405e+04 5.6223e+04 6.2126e+04
  23.5204 5.7790e+04 4.6682e+04 7.2635e+04 4.7270e+04 7.2192e+04 5.5683e+04 5.9954e+04 5.4911e+04 6.0666e+04
  23.6480 5.6441e+04 4.5618e+04 7.0889e+04 4.6190e+04 7.0458e+04 5.4395e+04 5.8542e+04 5.3635e+04 5.9245e+04
  23.7755 5.5129e+04 4.4582e+04 6.9192e+04 4.5139e+04 6.8772e+04 5.3142e+04 5.7168e+04 5.2393e+04 5.7863e+04
  23.9031 5.3852e+04 4.3573e+04 6.7541e+04 4.4115e+04 6.7132e+04 5.1922e+04 5.5832e+04 5.1184e+04 5.6518e+04
  24.0306 5.2609e+04 4.2591e+04 6.5936e+04 4.3118e+04 6.5538e+04 5.0734e+04 5.4532e+04 5.0007e+04 5.5208e+04
  24.1582 5.1399e+04 4.1634e+04 6.4375e+04 4.2147e+04 6.3987e+04 4.9578e+04 5.3266e+04 4.8862e+04 5.3934e+04
  24.2857 5.0222e+04 4.0702e+04 6.2856e+04 4.1201e+04 6.2479e+04 4.8452e+04 5.2035e+04 4.7746e+04 5.2694e+04
  24.4133 4.9075e+04 3.9794e+04 6.1379e+04 4.0280e+04 6.1011e+04 4.7355e+04 5.0836e+04 4.6660e+04 5.1487e+04
  24.5408 4.7959e+04 3.8909e+04 5.9942e+04 3.9382e+04 5.9584e+04 4.6287e+04 4.9670e+04 4.5603e+04 5.0312e+04
  24.6684 4.6872e+04 3.8047e+04 5.8544e+04 3.8508e+04 5.8195e+04 4.5247e+04 4.8534e+04 4.4573e+04 4.9168e+04
  24.7959 4.5813e+04 3.7207e+04 5.7184e+04 3.7656e+04 5.6843e+04 4.4234e+04 4.7428e+04 4.3570e+04 4.8054e+04
  24.9235 4.4782e+04 3.6389e+04 5.5860e+04 3.6826e+04 5.5528e+04 4.3247e+04 4.6351e+04 4.2593e+04 4.6968e+04
  25.0510 4.3778e+04 3.5591e+04 5.4571e+04 3.6017e+04 5.4248e+04 4.2286e+04 4.5303e+04 4.1642e+04 4.5912e+04
  25.1786 4.2800e+04 3.4814e+04 5.3318e+04 3.5229e+04 5.3002e+04 4.1349e+04 4.4282e+04 4.0714e+04 4.4882e+04
  25.3061 4.1847e+04 3.4056e+04 5.2097e+04 3.4460e+04 5.1790e+04 4.0436e+04 4.3287e+04 3.9811e+04 4.3880e+04
  25.4337 4.0918e+04 3.3318e+04 5.0909e+04 3.3711e+04 5.0609e+04 3.9547e+04 4.2318e+04 3.8931e+04 4.2903e+04
  25.5612 4.0014e+04 3.2597e+04 4.9752e+04 3.2981e+04 4.9460e+04 3.8680e+04 4.1374e+04 3.8073e+04 4.1952e+04
  25.6888 3.9132e+04 3.1895e+04 4.8626e+04 3.2269e+04 4.8341e+04 3.7834e+04 4.0455e+04 3.7237e+04 4.1024e+04
  25.8163 3.8273e+04 3.1210e+04 4.7530e+04 3.1575e+04 4.7252e+04 3.7011e+04 3.9559e+04 3.6422e+04 4.0121e+04
  25.9439 3.7435e+04 3.0542e+04 4.6462e+04 3.0898e+04 4.6190e+04 3.6208e+04 3.8686e+04 3.5628e+04 3.9240e+04
  26.0714 3.6619e+04 2.9891e+04 4.5422e+04 3.0238e+04 4.5157e+04 3.5425e+04 3.7835e+04 3.4854e+04 3.8382e+04
  26.1990 3.5823e+04 2.9256e+04 4.4409e+04 2.9594e+04 4.4151e+04 3.4661e+04 3.7006e+04 3.4099e+04 3.7546e+04
  26.3265 3.5047e+04 2.8636e+04 4.3423e+04 2.8966e+04 4.3171e+04 3.3917e+04 3.6198e+04 3.3363e+04 3.6730e+04
  26.4541 3.4291e+04 2.8032e+04 4.2462e+04 2.8353e+04 4.2216e+04 3.3191e+04 3.5410e+04 3.2645e+04 3.5935e+04
  26.5816 3.3554e+04 2.7442e+04 4.1526e+04 2.7755e+04 4.1286e+04 3.2483e+04 3.4642e+04 3.1945e+04 3.5160e+04
  26.7092 3.2834e+04 2.6867e+04 4.0614e+04 2.7172e+04 4.0380e+04 3.1792e+04 3.3894e+04 3.1263e+04 3.4405e+04
  26.8367 3.2133e+04 2.6305e+04 3.9725e+04 2.6603e+04 3.9497e+04 3.1119e+04 3.3164e+04 3.0597e+04 3.3668e+04
  26.9643 3.1449e+04 2.5757e+04 3.8859e+04 2.6048e+04 3.8636e+04 3.0462e+04 3.2452e+04 2.9948e+04 3.2949e+04
  27.0918 3.0782e+04 2.5222e+04 3.8014e+04 2.5506e+04 3.7796e+04 2.9821e+04 3.1758e+04 2.9314e+04 3.2248e+04
  27.2194 3.0131e+04 2.4700e+04 3.7191e+04 2.4977e+04 3.6978e+04 2.9195e+04 3.1080e+04 2.8696e+04 3.1564e+04
  27.3469 2.9495e+04 2.4191e+04 3.6387e+04 2.4461e+04 3.6180e+04 2.8585e+04 3.0420e+04 2.8094e+04 3.0897e+04
  27.4745 2.8876e+04 2.3694e+04 3.5604e+04 2.3957e+04 3.5401e+04 2.7989e+04 2.9776e+04 2.7505e+04 3.0246e+04
